adm0_name,iso3,X,Y,published,source,airline,info,optional1,optional2,optional3,ObjectId
United Arab Emirates,ARE,53.982339,23.434112,30.01.2021,"https://anba.com.br/en/emirates-suspends-dubai-sao-paulo-flights-for-10-days/#:~:text=Airline%20announced%20the%20Brazil%2DUAE,10%20due%20to%20COVID%2D19.&text=S%C3%A3o%20Paulo%20%E2%80%93%20Emirates%20has%20announced,between%20Dubai%20and%20S%C3%A3o%20Paulo.",Emirates,Emirates will suspend flights between Dubai and Sao Paulo between 1-10 February because of COVID-19 ,,,,413
United Arab Emirates,ARE,53.982339,23.434112,31.01.2021,https://www.khaleejtimes.com/coronavirus-pandemic/covid-19-emirates-extends-flight-ban-to-south-africa,Emirates,Emirates extends suspension of South Africa flights to 12 February because of COVID-19 ,,,,414
United Arab Emirates,ARE,53.982339,23.434112,01.02.2021,https://simpleflying.com/emirates-one-way-london-flights/,Emirates,Emirates will resume flights from London and Manchester to Dubai from 2 February ,,,,415
United Arab Emirates,ARE,53.982339,23.434112,02.02.2021,https://www.breakingtravelnews.com/news/article/emirates-to-relaunch-services-from-uk-on-tuesday/?utm_source=newsletter&utm_medium=email&utm_campaign=newsletter,Emirates,Emirates to relaunch services from UK on Tuesday.,,,,416
Iraq,IRQ,43.766062,33.050139,,,,,,,,417
Ireland,IRL,-7.121425,53.252771,01.02.2021,https://simpleflying.com/ryanair-lufthansa-state-aid-approval/,Ryanair,Ryanair Appeals EU’s Lufthansa State Aid Approval.,,,,418
Ireland,IRL,-7.121425,53.252771,04.01.2021,https://www.irishtimes.com/business/transport-and-tourism/aer-lingus-to-start-selling-tickets-for-transatlantic-flights-out-of-uk-1.4449216,Aer Lingus,Aer Lingus to start selling tickets for transatlantic flights out of UK,,,,419
Ireland,IRL,-7.121425,53.252771,06.01.2021,https://www.freepressseries.co.uk/news/national-news/18987025.ryanair-passenger-numbers-dropped-83-december/,Ryanair,Ryanair passenger numbers dropped 83% in December.,,,,420
Ireland,IRL,-7.121425,53.252771,11.01.2021,https://airlinegeeks.com/2021/01/08/ryanair-announce-schedule-cuts-and-further-downgrades-annual-forecast/,Ryanair,Ryanair Announce Schedule Cuts and Further Downgrades Annual Forecast.,,,,421
Ireland,IRL,-7.121425,53.252771,11.01.2021,https://www.independent.co.uk/travel/news-and-advice/ryanair-covid-testing-flight-uk-b1785284.html,Ryanair,"Ryanair boss demands ""test before arrival"".",,,,422
Ireland,IRL,-7.121425,53.252771,13.01.2021,https://www.theguardian.com/travel/2021/jan/13/ryanair-and-virgin-atlantic-rated-the-worst-airlines-at-dealing-with-refunds-in-2020,"Ryanair, Virgin Atlantic",Ryanair and Virgin Atlantic rated the worst airlines at dealing with refunds in 2020,,,,423
Ireland,IRL,-7.121425,53.252771,14.01.2021,https://www.exyuaviation.com/2021/01/ryanair-suspends-ex-yu-operations-until.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+Ex-yuAviationNews+(EX-YU+Aviation+News),Ryanair,Ryanair suspends services to Banja Luka and Podgorica until 28 March because of COVID-19 travel restrictions ,,,,424
Ireland,IRL,-7.121425,53.252771,14.01.2021,https://www.anna.aero/2021/01/13/ryanair-expects-to-operate-1615-routes-this-summer/,Ryanair,"Ryanair expects to operate 1,615 routes this summer.",,,,425
Ireland,IRL,-7.121425,53.252771,15.01.2021,https://www.euroweeklynews.com/2021/01/15/ryanair-officially-grounds-flights-from-belfast-international/,Ryanair,Ryanair cancels its flights between Belfast and London Stansted until end of March following COVID-19 restrictions,,,,426
Ireland,IRL,-7.121425,53.252771,18.01.2021,https://www.corkbeo.ie/news/local-news/klm-cancels-flights-amsterdam-cork-19634545,KLM,"KLM cancels its flights to Cork until 23 January because of 'operational and crew issues'; negative COVID-19 test, quarantine required for entering Ireland",,,,427
Ireland,IRL,-7.121425,53.252771,18.01.2021,Media reports,Ryanair,"Ryanair to suspend all flights to, from Palanga and Vilnius because of COVID-19 travel restrictions",,,,428
Ireland,IRL,-7.121425,53.252771,21.01.2021,https://www.irishexaminer.com/news/arid-40209512.html,Ryanair,Ryanair warns of delayed return to flights from Cork because of runway works from 5 July.,,,,429
Ireland,IRL,-7.121425,53.252771,02.02.2021,https://www.bbc.com/news/business-55884936,Ryanair,Ryanair forecasts 'strong return' of beach holidays this summer.,,,,430
Ireland,IRL,-7.121425,53.252771,03.02.2021,https://worldairlinenews.com/2021/02/03/ryanair-reports-fiscal-third-quarter-loss-of-e306-million-as-traffic-falls-78/,Ryanair,Ryanair reports fiscal third quarter loss of €306 million as traffic falls 78%,,,,431
Isle of Man,IMN,-4.537589,54.228634,,,,,,,,432
Israel,ISR,34.62278,31.061646,25.01.2021,https://www.aviation24.be/airlines/el-al/israel-bans-all-passenger-flights-to-curb-covid-19-spread/?utm_source=rss&utm_medium=rss&utm_campaign=israel-bans-all-passenger-flights-to-curb-covid-19-spread,El AL,Israel bans all passenger flights to curb Covid-19 spread,,,,433
Israel,ISR,34.62278,31.061646,25.01.2021,http://www.xinhuanet.com/english/2021-01/25/c_139696454.htm,El AL,Israeli leading airline El Al extends suspension of most flights until February end,,,,434
Israel,ISR,34.62278,31.061646,08.02.2021,https://www.jpost.com/international/el-al-to-operate-direct-emergency-flights-between-israel-us-658252,El AL,"El Al to operate direct emergency flights to New York, Dubai",,,,435
Italy,ITA,12.573635,42.793176,01.02.2021,https://worldairlinenews.com/2021/01/30/blue-air-expands-its-turin-base-by-adding-palermo-flights-in-april-2021/,Blue Air,Blue Air expands its Turin base by adding Palermo flights in April 2021,,,,436
Italy,ITA,12.573635,42.793176,07.01.2021,https://www.ch-aviation.com/portal/news/99010-ec-approves-more-aid-to-alitalia-continues-other-probes,Alitalia,"EC approves more aid to Alitalia, continues other probes.",,,,437
Italy,ITA,12.573635,42.793176,11.01.2021,https://worldairlinenews.com/2021/01/10/ego-airways-plans-to-launch-operations-on-march-28-2021/,Ego Airways,"Italy’s newest airline starts sales, first (Italian domestic) flight to begin in 28MAR21.",,,,438
Italy,ITA,12.573635,42.793176,11.01.2021,https://www.traveldailynews.com/post/adr-and-alitalia-start-digitization-of-certificates,Alitalia,AdR and Alitalia start digitization of certificates.,,,,439
Italy,ITA,12.573635,42.793176,18.01.2021,https://eturbonews.com/2573573/alitalia-airline-hypothesis-of-the-sale/,Alitalia,Alitalia airline: Hypothesis of the sale.,,,,440
Italy,ITA,12.573635,42.793176,18.01.2021,https://centreforaviation.com/news/alitalia-processes-eur374m-in-refunds-during-covid-19-in-2020-1047825,Alitalia,Alitalia processes over EUR374 million in refunds during the 2020 COVID19 crisis.,,,,441
Italy,ITA,12.573635,42.793176,21.01.2021,https://airlinegeeks.com/2021/01/18/european-commission-requests-clarifications-on-alitalia-rescue-plan/,Alitalia,European Commission requests Clarifications on Alitalia Rescue Plan.,,,,442
Italy,ITA,12.573635,42.793176,21.01.2021,https://www.reuters.com/article/us-eu-alitalia-idUKKBN29P1PS?taid=6008813c46b67f000162075e&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,Alitalia,EU says Alitalia brand must go in airline's revamp: L'Espresso,,,,443
Italy,ITA,12.573635,42.793176,25.01.2021,https://www.alitalia.com/it_it/volare-alitalia/news-e-attivita/news/info-sciopero-29-gennaio/voli-cancellati-sciopero.html,Alitalia,Aviation strike in Italy prompts Alitalia to cancel dozens of flights on 29 January.,,,,444
Italy,ITA,12.573635,42.793176,26.01.2021,https://www.exyuaviation.com/2021/01/new-alitalia-to-reduce-ex-yu-presence.html?m=1,Alitalia,New Alitalia unlikely to return to former Yugoslavia until 2022,,,,445
Italy,ITA,12.573635,42.793176,26.01.2021,https://www.reuters.com/article/instant-article/idUSL8N2K02LG,Ryanair,Ryanair interested in Alitalia slots in Milan and Rome.,,,,446
Italy,ITA,12.573635,42.793176,28.01.2021,https://worldairlinenews.com/2021/01/28/lumiwings-and-tal-aviation-to-cooperate-on-new-flights-from-forli-airport-in-italy/,Lumiwings,Lumiwings and TAL Aviation to cooperate on new flights from Forli Airport in Italy.,,,,447
Italy,ITA,12.573635,42.793176,04.02.2021,https://www.travelpulse.com/news/airlines/delta-and-alitalia-to-codeshare-on-covid-tested-flights.html,"Alitalia, Delta",Alitalia and Delta to codeshare on COVID-tested flights.,,,,448
Jammu and Kashmir,"IND, PAK",75.804539,34.554501,,,,,,,,449
Japan,JPN,139.27161,36.655454,05.01.2021,https://www3.nhk.or.jp/nhkworld/en/news/20210105_36/,ANA,ANA may cut flights if state of emergency declared,,,,450
Japan,JPN,139.27161,36.655454,07.01.2021,https://www.anna.aero/2020/12/22/all-nippon-returns-to-brussels-after-nine-month-absence/,ANA,All Nippon returns to Brussels after nine-month absence.,,,,451
Japan,JPN,139.27161,36.655454,12.01.2021,https://timesofsandiego.com/business/2021/01/12/japan-airlines-to-resume-nonstop-flights-between-san-and-tokyo-in-march/,JAL,Japan Airlines To Resume Nonstop Flights Between SAN And Tokyo in March,,,,452
Japan,JPN,139.27161,36.655454,14.01.2021,https://www.sandiegouniontribune.com/business/story/2021-01-12/japan-airlines-to-resume-nonstop-flights-between-san-diego-and-tokyo,JAL,Japan Airlines to resume nonstop flights between San Diego and Tokyo.,,,,453
Japan,JPN,139.27161,36.655454,20.01.2021,https://www.japantimes.co.jp/news/2021/01/20/business/corporate-business/skymark-reduced-flights/,Skymark Airlines,Skymark Airlines of Japan will temporarily suspend 70 percent of its routes from 15 to 28 February because of COVID-19,,,,454
Japan,JPN,139.27161,36.655454,25.01.2021,https://www3.nhk.or.jp/nhkworld/en/news/20210125_30/,ANA,ANA to cut international flights in summer by 50%,,,,455
Japan,JPN,139.27161,36.655454,11.02.2021,https://www.argusmedia.com/en/news/2185942-japan-air-lines-cuts-domestic-flights-further,JAL,Japan Air Lines cuts domestic flights further,,,,456
Jarvis Island,UMI,-159.99739,-0.373312,,,,,,,,457
Johnston Atoll,UMI,-169.53344,16.729127,,,,,,,,458
Jordan,JOR,37.129891,30.653807,13.01.2021,https://www.ch-aviation.com/portal/news/99321-jordan-aviation-targets-us-flights,Jordan Aviation,Jordan Aviation targets US flights.,,,,459
Juan de Nova Island,XFR,42.725159,-17.055056,,,,,,,,460
Kazakhstan,KAZ,66.653592,48.019634,04.02.2021,https://astanatimes.com/2021/02/kazakhstan-to-increase-flights-to-russia-turkey-launch-temporary-flight-to-frankfurt/,Air Astana ,Number of flights to Russia to increase from one to three per week for both sides between Nur-Sultan – Moscow (twice per week) and Almaty – Moscow route (once per week). ,,,,461
Kenya,KEN,37.861019,0.53472,07.01.2021,https://www.businessdailyafrica.com/bd/corporate/shipping-logistics/uganda-steps-up-competition-for-kenya-airways-with-new-aircraft-3248248,"Kenya Airways, Uganda",Uganda steps up competition for Kenya Airways with new aircraft.,,,,462
Kenya,KEN,37.861019,0.53472,08.01.2021,https://www.ch-aviation.com/portal/news/99166-iata-suspends-kenyas-fly540-from-bsp,Fly540,IATA suspends Kenya's Fly540 from BSP.,,,,463
Kenya,KEN,37.861019,0.53472,13.01.2021,http://www.seychellesnewsagency.com/articles/14174/+airlines+reducing+flights+to+Seychelles+this+month+as+travel+demand+drops+after+COVID+spike,Kenya Airways,Kenya Airways is cancelling its scheduled twice-weekly flights to the Seychelles till the end of January.,,,,464
Kenya,KEN,37.861019,0.53472,14.01.2021,https://www.traveltrendstoday.in/news/international/item/9251-kenya-eyes-indian-market-in-2021,Kenya Airways,Kenya Airways eyes India market in 2021.,,,,465
Kenya,KEN,37.861019,0.53472,15.01.2021,https://www.reuters.com/article/idUSL1N2JQ0HR,Kenya Airways,Kenya Airways plans more pay cuts due to pandemic,,,,466
Kenya,KEN,37.861019,0.53472,18.01.2021,https://www.standardmedia.co.ke/business/article/2001400358/kq-denies-its-plane-seized-by-lenders-in-netherlands,Kenya Airways,Kenya Airways denies that its plane was seized by lenders at Amsterdam airport.,,,,467
Kenya,KEN,37.861019,0.53472,21.01.2021,https://www.businessdailyafrica.com/bd/corporate/shipping-logistics/regional-travellers-half-of-kq-s-passengers-3262114,Kenya Airways,Regional travellers account for 50% of Kenya Airways passengers.,,,,468
Kenya,KEN,37.861019,0.53472,22.01.2021,https://www.standardmedia.co.ke/business/business-news/article/2001400983/kq-suspends-flights-to-france-netherlands,Kenya Airways,"Kenya Airways suspends flights to Paris, Amsterdam through month of February because of COVID-19 ",,,,469
Kenya,KEN,37.861019,0.53472,26.01.2021,https://www.ghanaweb.com/GhanaHomePage/africa/Coronavirus-worsens-turbulence-facing-East-Africa-s-airlines-1163293,"Kenya Airways, Uganda",Coronavirus worsens turbulence facing East Africa's airlines.,,,,470
Kenya,KEN,37.861019,0.53472,27.01.2021,https://airlinegeeks.com/2021/01/26/kenya-airways-temporarily-halts-flights-to-the-netherlands-france-until-march-due-to-new-covid-19-rules/,Kenya Airways,"Kenya Airways Temporarily Cuts Netherlands, France Flights Until March.",,,,471
Kenya,KEN,37.861019,0.53472,03.02.2021,https://www.the-star.co.ke/business/kenya/2021-02-02-kq-turns-to-cargo-to-compensate-for-covid-passenger-drought/,Kenya Airways,KQ turns to cargo to compensate for Covid passenger drought ,,,,472
Kingman Reef,UMI,-162.5614,6.478546,,,,,,,,473
Kiribati,KIR,-157.36432,1.85776,,,,,,,,474
Kosovo,RKS,20.966191,42.467542,,,,,,,,475
Kuril Islands,"RUS, JPN",147.877949,45.076156,,,,,,,,476
Kyrgyzstan,KGZ,74.523246,41.462046,,,,,,,,477
Latvia,LVA,26.424619,56.641966,04.01.2021,https://centreforaviation.com/analysis/reports/capa-live-airbaltic-plans-strong-environmental-focus-post-covid-546651,airBaltic,airBaltic plans strong environmental focus post-COVID.,,,,478
Lebanon,LBN,35.894185,33.921586,04.01.2021,https://www.aviation24.be/airlines/middle-east-airlines/bullets-fired-on-new-years-eve-damages-four-mea-aircraft-at-beirut-airport-lebanon/,MEA,"Bullets fired on New Year’s eve damage four MEA aircraft at Beirut Airport, Lebanon.",,,,479
Lebanon,LBN,35.894185,33.921586,31.01.2021,http://www.dailystar.com.lb/News/Lebanon-News/2021/Jan-31/516861-mea-suspends-saudi-flights-cuts-paris-excursions.ashx,MEA,"Middle East Airlines suspends all its flights to Saudi Arabia, reduces its flights to Paris by more than 50 percent because of COVID-19 ",,,,480
Lesotho,LSO,28.247043,-29.58314,,,,,,,,481
Liancourt Rock,"KOR, JPN",131.864842,37.241642,,,,,,,,482
Liechtenstein,LIE,9.552985,47.14167,,,,,,,,483
Lithuania,LTU,23.905248,55.336787,19.01.2021,https://www.delfi.lt/en/business/ryanair-halts-flights-from-vilnius.d?id=86260989,Ryanair,"Ryanair to suspend all flights to, from Palanga and Vilnius because of COVID-19 travel restrictions.",,,,484
Luxembourg,LUX,6.092653,49.776797,30.01.2021,https://www.total-croatia-news.com/travel/50159-luxair-returns-to-dubrovnik-split-zadar,Luxair,"Luxair will resume flights from Luxembourg to Dubrovnik, Split and Zadar this summer.",,,,485
Madeira Islands,PRT,-16.972586,32.736569,,,,,,,,486
Malaysia,MYS,116.834631,5.452415,08.01.2021,https://www.thestar.com.my/business/business-news/2021/01/07/malaysia-airlines-nears-end-of-restructuring-parent-co-says,Malaysian Airlines,"Malaysia Airlines nears end of restructuring, parent co says.",,,,487
Malaysia,MYS,116.834631,5.452415,14.01.2021,https://www.reuters.com/article/airasia-strategy-internet-int/airasias-digital-platform-eyes-more-airline-partnerships-idUSKBN29I0QN,Malaysian Airlines,AirAsia's digital platform eyes more airline partnerships,,,,488
Malaysia,MYS,116.834631,5.452415,18.01.2021,https://www.theedgemarkets.com/article/malaysia-airlines-reinstate-flights-australia-new-zealand-london-year-%E2%80%94-report,Malaysian Airlines,"Malaysia Airlines to reinstate flights to Australia, New Zealand, London this year — report",,,,489
Malaysia,MYS,116.834631,5.452415,19.01.2021,"https://www.theedgemarkets.com/article/malaysia-airlines-reinstate-flights-australia-new-zealand-london-year-%E2%80%94-report#:~:text=%E2%80%9CMalaysia%20Airlines%20is%20boldly%20betting,UK%2C%E2%80%9D%20Executive%20Traveller%20reported.&text=The%20airline%20aims%20to%20achieve%20two%20flights%20a%20day%20from%20December.",Malaysian Airlines,"Malaysia Airlines to reinstate flights to Australia, New Zealand, London this year — report",,,,490
Malaysia,MYS,116.834631,5.452415,22.01.2021,https://www.businesstraveller.com/business-travel/2021/01/22/malaysia-airlines-plans-daily-uk-kuala-lumpur-service-by-july/,Malaysian Airlines,Malaysia Airlines plans daily UK-Kuala Lumpur service by July,,,,491
Malaysia,MYS,116.834631,5.452415,25.01.2021,https://www.nst.com.my/business/2021/01/660231/malaysia-airlines-continues-flying-despite-raging-covid-19-pandemic%C2%A0,Malaysian Airlines,Malaysia Airlines continues flying despite raging Covid-19 pandemic.,,,,492
Malaysia,MYS,116.834631,5.452415,26.01.2021,https://simpleflying.com/air-asia-route-resumption/?utm_source=dlvr.it&utm_medium=twitter,Air Aisia,Air Asia wants to resume most of its routes this year.,,,,493
Malaysia,MYS,116.834631,5.452415,26.01.2021,https://www.nst.com.my/business/2021/01/660231/malaysia-airlines-continues-flying-despite-raging-covid-19-pandemic%C2%A0,Malaysian Airlines,Malaysia Airlines continues flying despite raging Covid-19 pandemic.,,,,494
Maldives,MDV,73.545949,1.92666,21.01.2021,https://www.islandchief.com/news/view/52584,SriLankan Airlines,SriLankan Airlines will resume London-Maldives direct flights from 13 February,,,,495
Marshall Islands,MHL,168.111299,5.617142,,,,,,,,496
Mayotte,MYT,45.14408,-12.823484,,,,,,,,497
Mexico,MEX,-102.52608,23.944025,01.02.2021,https://www.financecolombia.com/mexican-airline-interjet-hit-with-219450750-peso-fine-by-colombian-transportation-regulators-for-abandoning-dozens-of-passengers-ignoring-government-orders/,Interjet,"Mexican Airline Interjet hit with $62,000 fine in Colombia for abandoning passengers and ignoring government orders.",,,,498
Mexico,MEX,-102.52608,23.944025,07.01.2021,https://airinsight.com/aeromexico-dispute-unions-chapter-11/,AeroMexico,Dispute between Aeromexico and unions potential to jeopardize Chapter 11 status.,,,,499
Mexico,MEX,-102.52608,23.944025,11.01.2021,https://www.reuters.com/article/mexico-interjet/update-1-workers-at-mexicos-interjet-strike-after-weeks-of-flight-cancellations-idUSL1N2JJ2A4,Interjet,Workers at Mexico's Interjet strike after weeks of flight cancellations,,,,500
Mexico,MEX,-102.52608,23.944025,12.01.2021,https://worldairlinenews.com/2021/01/12/aeromexico-requests-termination-of-aspa-and-assa-collective-bargaining-agreements-to-labor-authorities/,AeroMexico,AeroMexico requests termination of ASPA and ASSA collective bargaining agreements to labor authorities.,,,,501
Mexico,MEX,-102.52608,23.944025,14.01.2021,https://centreforaviation.com/news/aeromexico-personnel-to-stage-industrial-action-in-mid-jan-2021-report-1047552,AeroMexico,Aeromexico personnel to stage industrial action in mid-January.,,,,502
Mexico,MEX,-102.52608,23.944025,25.01.2021,https://airlinegeeks.com/2021/01/24/aeromexico-secures-covid-19-testing-partnership-for-u-s-bound-travelers/,AeroMexico,Aeromexico Secures COVID-19 Testing Partnership for U.S.-Bound Travelers,,,,503
Mexico,MEX,-102.52608,23.944025,25.01.2021,https://www.kgns.tv/2021/01/25/aeromar-suspends-route-from-mexico-to-laredo/,Aeromar,"Aeromar suspends flights from Mexico City to Laredo, Texas, until 11 March because of COVID-19",,,,504
Mexico,MEX,-102.52608,23.944025,28.01.2021,https://simpleflying.com/aeromexico-latam-us-route-codeshare/,AeroMexico,Aeromexico Seeks To Codeshare With LATAM On US Routes.,,,,505
Mexico,MEX,-102.52608,23.944025,30.01.2021,https://finance.yahoo.com/news/aeromexico-suspend-flights-canada-trudeau-145355019.html?guccounter=1&guce_referrer=aHR0cHM6Ly9iY2R0cmF2ZWwuaW50ZWxsaWd1aWRlLmNvbS8&guce_referrer_sig=AQAAAMVwNqxYe6SxuKGPlmEL07yN_i6JiGtO-PuwQJHMBinLTnZ5cQK2Fkt5Ei8wJC_bwusY9bEFV-zaQYgwFbLs2hepHXzucgVd4_EyCmR-CVz7eSBfEZWDxteCZXSQUSyFI91CoFZyo79zAfKENlbZ7ID-n-6R2R6wXOYnZnBc1mbr,AeroMexico,"Aeromexico plans to suspend flights to Toronto, Montreal, Vancouver from 8 February to 30 April after Canada halts Mexico, Caribbean services ",,,,506
Mexico,MEX,-102.52608,23.944025,03.02.2021,https://www.financecolombia.com/wingo-to-restart-twice-weekly-flights-between-bogota-mexico-city/,Wingo,Wingo To Restart Twice Weekly Flights Between Bogotá & México City.,,,,507
Micronesia (Federated States of),FSM,158.227402,6.881751,,,,,,,,508
Midway Island,UMI,-177.37823,28.209428,,,,,,,,509
Monaco,MCO,7.431613,43.748919,,,,,,,,510
Montenegro,MNE,19.252232,42.78762,04.01.2021,https://www.exyuaviation.com/2021/01/tomontenegro-becomes-new-national.html?m=1,“ToMontenegro” becomes new national carrier.,,,,,511
Montserrat,MSR,-62.189766,16.739531,,,,,,,,512
Morocco,MAY,-6.281337,31.841712,01.02.2021,https://centreforaviation.com/news/royal-air-maroc-launches-full-flexibility-for-all-tickets-1050196,Royal Air Maroc,Royal Air Maroc launches full flexibility for all tickets.,,,,513
Morocco,MAY,-6.281337,31.841712,05.01.2021,https://www.anna.aero/2021/01/04/royal-air-maroc-has-22-international-african-destinations-this-week/,Royal Air Maroc,Royal Air Maroc has 22 international African destinations this week.,,,,514
Morocco,MAY,-6.281337,31.841712,05.01.2021,https://centreforaviation.com/news/royal-air-maroc-to-commence-casablanca-dubai-service-in-mar-2021-1045971,Royal Air Maroc,Royal Air Maroc to commence Casablanca-Dubai service in Mar-2021,,,,515
Morocco,MAY,-6.281337,31.841712,07.01.2021,https://aviationweek.com/air-transport/airports-routes/royal-air-maroc-revives-dubai-route-plans,Royal Air Maroc,Royal Air Maroc revives Dubai route plans.,,,,516
Morocco,MAY,-6.281337,31.841712,12.01.2021,"https://www.bladi.es/royal-air-maroc-reactivacion-vuelos-madrid,8416.html",Royal Air Maroc,RAM re-activates flights with Madrid.,,,,517
Morocco,MAY,-6.281337,31.841712,13.01.2021,https://centreforaviation.com/news/royal-air-maroc-to-commence-nador-barcelona-service-in-jun-2021-1047256,Royal Air Maroc,Royal Air Maroc to commence Nador-Barcelona service in Jun-2021,,,,518
Morocco,MAY,-6.281337,31.841712,13.01.2021,https://www.infomediaire.net/le-paris-dakhla-de-la-ram-sera-lance-le-12-fevrier-prochain/,Royal Air Maroc,RAM starts Dakhla- Paris flights on 12FEB21,,,,519
Morocco,MAY,-6.281337,31.841712,15.01.2021,https://www.logupdateafrica.com/royal-air-maroc-to-launch-direct-route-between-casablanca-and-dubai-aviation,Royal Air Maroc,Royal Air Maroc to launch direct route between Casablanca and Dubai,,,,520
United Arab Emirates,ARE,53.982339,23.434112,02.02.2021,https://www.aircraftinteriorsinternational.com/news/airline-news/emirates-enters-tech-partnerships-for-covid-safe-travel.html,Emirates,Emirates enters tech partnerships for Covid-safe travel,,,,521
United Arab Emirates,ARE,53.982339,23.434112,02.02.2021,https://simpleflying.com/flydubai-tbilisi-georgia-return/,Flydubai,flyDubai resumes flights to Tblisi.,,,,522
United Arab Emirates,ARE,53.982339,23.434112,03.02.2021,https://www.africanews.com/2021/02/02/emirates-to-make-daily-covid-vaccine-deliveries-to-developing-countries/,Emirates,Emirates to make daily Covid vaccine deliveries to developing countries,,,,523
United Arab Emirates,ARE,53.982339,23.434112,04.02.2021,https://www.thenationalnews.com/lifestyle/travel/saudi-arabia-travel-restrictions-emirates-and-etihad-limit-passengers-from-abu-dhabi-and-dubai-1.1158762,"Emirates, Etihad",Saudi Arabia travel restrictions: Emirates and Etihad limit passengers from Abu Dhabi and Dubai,,,,524
United Arab Emirates,ARE,53.982339,23.434112,04.02.2021,https://www.traveldailymedia.com/emirates-to-resume-flights-from-the-uk-to-dubai/,Emirates,Emirates to Resume Flights from the UK to Dubai.,,,,525
United Arab Emirates,ARE,53.982339,23.434112,04.02.2021,https://www.gdnonline.com/Details/934975,Flydubai,Flydubai to resume Dubai-Colombo flights from 17 February,,,,526
United Arab Emirates,ARE,53.982339,23.434112,04.02.2021,https://www.businessinsider.co.za/emirates-extends-flight-ban-but-south-africans-can-still-travel-abroad-on-these-airlines-2021-2,Emirates,"Emirates extends suspension of flights to, from South Africa until at least 28 February",,,,527
United Arab Emirates,ARE,53.982339,23.434112,05.02.2021,https://www.channelstv.com/2021/02/05/breaking-fg-suspends-emirates-flights-from-nigeria/,Emirates,Nigerian government temporarily suspends Emirates flights from Nigeria following 'violation of COVID-19 guidelines',,,,528
United Arab Emirates,ARE,53.982339,23.434112,08.02.2021,https://allafrica.com/stories/202102080527.html,Emirates,"Despite Govt's Lifting of Ban, Emirates Cancels Flights From Nigeria",,,,529
United Arab Emirates,ARE,53.982339,23.434112,08.02.2021,https://news.pindula.co.zw/2021/02/08/emirates-temporarily-suspend-harare-flights/,Emirates,"Emirates suspends flights to, from Harare between 13-28 February",,,,530
United Arab Emirates,ARE,53.982339,23.434112,09.02.2021,ANBA,Emirates,Emirates will extend suspension of flights from Sao Paulo to Dubai until 28 February,,,,531
United Arab Emirates,ARE,53.982339,23.434112,11.02.2021,http://wam.ae/en/details/1395302909299,Air Arabia,"Air Arabia will resume direct flights between Sharjah, Colombo from 2 March",,,,532
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,01.01.2021,https://www.thenorthernecho.co.uk/news/18981686.eastern-airways-cancels-teesside-airport-flights/,Eastern Airways,"Eastern Airways temporarily suspends flights between Teesside and London Heathrow, Belfast from 11 January ",,,,533
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,01.02.2021,https://www.reuters.com/article/health-coronavirus-britain-british-airwa/british-airways-to-trial-mobile-health-passport-on-some-flights-idUSL8N2K461W,British Airways,British Airways to trial VeriFLY mobile health passport on some flights.,,,,534
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,04.01.2021,https://simpleflying.com/ba-government-loan-received/,British Airways,British Airways Receives £2bn Government Loan.,,,,535
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,05.01.2021,Reuters,"British Airways, easyJet","British Airways, easyJet review flying plans in response to new national COVID-19 lockdowns",,,,536
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,06.01.2021,https://www.dailypost.co.uk/whats-on/trips-breaks/ryanair-easyjet-tui-jet2-issue-19571008,"Ryanair, EasyJet, TUI and Jet2","Ryanair, EasyJet, TUI and Jet2 issue update on flights and holidays amid UK lockdown restrictions",,,,537
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,06.01.2021,https://www.glasgowlive.co.uk/news/glasgow-news/easyjet-suspends-international-flights-scotland-19576329,Easyjet,EasyJet to suspend most international flights following new lockdown measures in the U.K,,,,538
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,06.01.2021,https://in.reuters.com/article/health-coronavirus-britain-iag/update-1-uk-lockdowns-force-british-airways-easyjet-to-review-flying-plans-idINL8N2JG1YD,"British Airways, easyJet","British Airways, easyJet review flying plans in response to new national COVID-19 lockdowns.",,,,539
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,07.01.2021,https://www.bbc.com/news/business-55571834,Ryan Air,Ryanair to make significant reductions to flight schedule from 21 January following latest COVID-19 lockdown,,,,540
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,08.01.2021,https://www.telegraph.co.uk/business/2021/01/07/british-airways-risks-split-iag-eu-ownership-talks-stall/,British Airways,British Airways risks split from IAG if EU ownership talks stall.,,,,541
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,09.01.2021,https://www.euroweeklynews.com/2021/01/09/ryanair-cancels-flights-to-spain-until-late-march/,Ryan Air,Ryanair Cancels Flights to Spain Until Late March,,,,542
